,Lat,Lon
22240,40.8659466,-73.9603486
22241,40.8658338,-73.9604504
22242,40.8825107,-74.0568950
22243,40.8917645,-74.0341672
22244,40.8918280,-74.0349049
22245,40.9417026,-73.9933808
22246,40.9311752,-74.0706164
22247,40.9307060,-74.0740114
22248,40.9311385,-74.0747432
22249,40.8263881,-74.0991587
22250,40.7763975,-74.0323299
22251,40.6597636,-74.1184771
22252,40.8572306,-74.0693323
22253,40.8569749,-74.0695422
22254,40.7087127,-74.0998503
22255,40.7082865,-74.0996598
22256,40.8084192,-73.7202272
22257,40.9262775,-73.9651064
22258,40.7930862,-73.6953281
22259,40.7939300,-73.6982536
22260,40.7936617,-73.6981045
22261,40.7950893,-73.6799361
22262,40.7602373,-73.9435730
22263,40.8060548,-73.6394634
22264,40.8588240,-74.0406384
22265,40.8581947,-74.0409697
22266,40.7729722,-74.0418636
22267,40.7734731,-74.0401475
22268,40.7504264,-74.0597040
22269,40.7501605,-74.0599551
22270,40.8535022,-74.0366505
22271,40.8534316,-74.0363233
22272,40.9401930,-74.0105595
22273,40.9401977,-74.0118914
22274,40.9262354,-74.0264817
22275,40.8242252,-74.0589821
22276,40.8254789,-74.0576713
22277,40.8756911,-74.0336889
22278,40.8760846,-74.0335766
22279,40.8807426,-74.1197472
22280,40.8455857,-74.0424890
22281,40.9348579,-73.9566925
22282,40.9401644,-74.0044265
22283,40.9401637,-74.0041821
22284,40.8359372,-73.9709082
22285,40.9278283,-74.0705058
22286,40.9272842,-74.0706858
22287,40.7347950,-73.8628600
22288,40.7463162,-73.9755149
22289,40.8649452,-73.9916250
22290,40.8645968,-73.9919395
22291,40.8638608,-73.9916103
22292,40.7668242,-73.6950814
22293,40.7667663,-73.6955416
22294,40.7676843,-73.6925223
22295,40.7680408,-73.6919375
22296,40.8570916,-74.0505105
22297,40.8572427,-74.0507643
22298,40.8566772,-74.0498078
22299,40.8573989,-74.0513663
22300,40.8571750,-74.0509895
22301,40.8981132,-74.0541960
22302,40.8981952,-74.0543293
22303,40.8739692,-73.9530119
22304,40.8742432,-73.9528851
22305,40.8736944,-73.9516835
22306,40.8747666,-73.9526601
22307,40.9344712,-73.9952315
22308,40.9348110,-73.9951630
22309,40.8458152,-73.6355932
22310,40.8449756,-73.6353696
22311,40.7048096,-73.6386479
22312,40.7040892,-73.6366593
22313,40.7038895,-73.6361051
22314,40.8708133,-73.9555751
22315,40.8704797,-73.9559305
22316,40.8713792,-73.9549722
22317,40.8709356,-73.9554448
22318,40.7643654,-73.6703997
22319,40.9246272,-74.0269723
22320,40.7923271,-74.0582085
22321,40.7934410,-74.0582672
22322,40.7905627,-74.0575637
22323,40.6580214,-73.9604150
22324,40.7806288,-73.7159861
22325,40.7823789,-73.7157445
22326,40.7822012,-73.7159885
22327,40.7807231,-73.7160484
22328,40.7814470,-73.7165261
22329,40.7805699,-73.7159473
22330,40.7814886,-73.7176398
22331,40.7815787,-73.7174296
22332,40.7916095,-73.7317764
22333,40.8455830,-74.0217943
22334,40.8457239,-74.0217624
22335,40.9184391,-74.0636220
22336,40.9183746,-74.0633923
22337,40.7060094,-73.6339766
22338,40.8864551,-74.0635606
22339,40.7855046,-73.7067435
22340,40.8335188,-73.6493795
22341,40.8614603,-74.0393522
22342,40.7480943,-74.0479208
22343,40.9276972,-73.9693479
22344,40.8560776,-73.7021102
22345,40.8791695,-74.0373296
22346,40.7948315,-74.0693695
22347,40.7955543,-74.0683811
22348,40.8191723,-74.0007892
22349,40.6847397,-73.7994033
22350,40.8756433,-74.0711664
22351,40.8758751,-74.0715617
22352,40.8771103,-73.9830053
22353,40.8773028,-73.9827974
22354,40.7783480,-74.0322636
22355,40.8944281,-73.9722183
22356,40.8929896,-74.0745145
22357,40.8919626,-74.0727788
22358,40.8918702,-74.0707886
22359,40.8924139,-74.0710318
22360,40.6966323,-73.6825692
22361,40.6961881,-73.6826388
22362,40.9437292,-73.9926219
22363,40.7373862,-74.0720783
22364,40.8161200,-73.9126920
22365,40.9117629,-74.0385568
22366,40.9123458,-74.0370013
22367,40.9131133,-74.0361228
22368,40.8242694,-73.6437419
22369,40.8234994,-73.6424400
22370,40.8806552,-74.0415633
22371,40.8803986,-74.0415351
22372,40.8820903,-74.0417023
22373,40.8817948,-74.0416830
22374,40.8582818,-73.9731637
22375,40.8587893,-73.9726684
22376,40.9096478,-73.9646649
22377,40.9092289,-73.9654146
22378,40.9093516,-73.9656337
22379,40.7910023,-73.7312952
22380,40.7853474,-73.7079077
22381,40.7853273,-73.7080475
22382,40.8607427,-73.7220293
22383,40.8722950,-74.0336713
22384,40.8704352,-74.0327010
22385,40.6889194,-73.6514631
22386,40.6887332,-73.6515213
22387,40.6879818,-73.6518150
22388,40.8163227,-74.0021620
22389,40.8568645,-73.7074787
22390,40.8569622,-73.7095276
22391,40.5944943,-73.9952392
22392,40.6805386,-73.9839414
22393,40.6958081,-73.7216035
22394,40.6916500,-73.7199882
22395,40.6736237,-73.6528144
22396,40.7070696,-73.6719798
22397,40.9118027,-73.9962744
22398,40.7969940,-73.9346852
22399,40.9150105,-73.9973612
22400,40.8408623,-73.7056328
22401,40.7996292,-73.6638663
22402,40.8006769,-73.6644354
22403,40.7075070,-73.6934264
22404,40.7075378,-73.6932792
22405,40.7076678,-73.6926733
22406,40.7862996,-73.7254958
22407,40.7857186,-73.9400040
22408,40.8358505,-74.1129450
22409,40.8363615,-74.1138412
22410,40.8640481,-73.7263018
22411,40.9416910,-73.9452354
22412,40.8802292,-74.0791868
22413,40.7905198,-74.0010649
22414,40.8249115,-74.0091130
22415,40.8244967,-74.0088791
22416,40.8246235,-74.0089517
22417,40.8251501,-74.0092424
22418,40.7034894,-73.7112887
22419,40.8200655,-73.6437539
22420,40.8191602,-73.6436840
22421,40.8051169,-74.0182090
22422,40.7428636,-73.6408122
22423,40.8163425,-73.9813292
22424,40.8161808,-73.9814852
22425,40.6643673,-74.1074120
22426,40.6659361,-74.1085526
22427,40.6655628,-74.1084283
22428,40.6497447,-73.6670195
22429,40.6504387,-73.6679783
22430,40.6508509,-73.6685488
22431,40.6503870,-73.6679065
22432,40.6498820,-73.6672058
22433,40.8235123,-74.1001773
22434,40.8230781,-74.1003067
22435,40.8228775,-74.1003699
22436,40.8228275,-74.0989802
22437,40.8226711,-74.0991423
22438,40.8230823,-74.0987211
22439,40.8223230,-74.0994935
22440,40.8222024,-74.1005686
22441,40.8220620,-74.0998345
22442,40.8225963,-74.1004526
22443,40.7981987,-73.6644250
22444,40.7980842,-73.6649302
22445,40.9322504,-73.9596068
22446,40.9320835,-73.9597222
22447,40.9335118,-73.9582716
22448,40.9333156,-73.9585909
22449,40.6197064,-74.1077219
22450,40.6200905,-74.1086252
22451,40.9185296,-73.9970175
22452,40.9193216,-73.9969472
22453,40.7310117,-73.6371155
22454,40.9012940,-74.0249950
22455,40.9024456,-74.0245077
22456,40.8006110,-73.6485815
22457,40.8009824,-73.6476203
22458,40.8008168,-73.6479777
22459,40.8010222,-73.6475344
22460,40.8015646,-73.6471652
22461,40.8009133,-73.6477695
22462,40.8006196,-73.6468344
22463,40.7096361,-74.0003317
22464,40.7437111,-73.6929016
22465,40.7438021,-73.6942159
22466,40.7525322,-73.8526136
22467,40.7078848,-73.7838041
22468,40.7078917,-73.7832771
22469,40.7080308,-73.7823425
22470,40.7082078,-73.7814261
22471,40.7086662,-73.7790183
22472,40.7225642,-74.0916390
22473,40.8275533,-73.6833989
22474,40.8271866,-73.6832904
22475,40.6651097,-73.6501595
22476,40.6666021,-73.6507117
22477,40.8970982,-74.0976726
22478,40.8970639,-74.0973616
22479,40.8969389,-74.0962193
22480,40.8969004,-74.0958646
22481,40.8967269,-74.0943073
22482,40.8970130,-74.0968996
22483,40.8971244,-74.0979109
22484,40.8968875,-74.0957456
22485,40.8966635,-74.0937345
22486,40.9428032,-73.9766350
22487,40.9434245,-73.9765803
22488,40.8248769,-74.0090949
22489,40.7894897,-74.0233961
22490,40.8884392,-74.0941733
22491,40.8887730,-74.0947806
22492,40.7607244,-74.0672632
22493,40.7587331,-74.0662117
22494,40.7615781,-74.0677140
22495,40.7531779,-74.0298845
22496,40.9223402,-73.8958314
22497,40.9221274,-73.8958661
22498,40.7362180,-73.6729660
22499,40.7361730,-73.6730588
22500,40.9278600,-73.9970230
22501,40.9286174,-73.9958334
22502,40.8337711,-74.1092960
22503,40.8335812,-74.1089610
22504,40.8553221,-74.1081593
22505,40.8420830,-73.7070943
22506,40.7737524,-74.0587224
22507,40.7736723,-74.0586497
22508,40.7777491,-74.0800246
22509,40.7765248,-74.0796469
22510,40.7043243,-73.6434941
22511,40.8566596,-73.6349767
22512,40.6605367,-73.7000206
22513,40.8982482,-73.9702920
22514,40.8979655,-73.9704305
22515,40.6788581,-73.7103847
22516,40.7009212,-73.6813172
22517,40.7497189,-73.8641399
22518,40.5820737,-73.8370510
22519,40.5822619,-73.8364549
22520,40.8151755,-73.6802076
22521,40.6500768,-73.6674760
22522,40.6513009,-73.6691548
22523,40.6508929,-73.6686072
22524,40.8232548,-73.6819196
22525,40.8227681,-73.6816364
22526,40.8580447,-73.6351616
22527,40.8150776,-73.9585974
22528,40.7963381,-73.9411957
22529,40.7895093,-74.0520775
22530,40.7087350,-73.7786435
22531,40.7090729,-73.7760261
22532,40.7089885,-73.7772160
22533,40.7078898,-73.7842762
22534,40.7433228,-73.6625299
22535,40.7414570,-73.6621419
22536,40.7418060,-73.6614382
22537,40.7427386,-73.6609358
22538,40.7446798,-73.6575967
22539,40.7428486,-73.6592827
22540,40.7432786,-73.6583864
22541,40.7443493,-73.6575085
22542,40.7435768,-73.6577653
22543,40.8108609,-74.1041378
22544,40.8314016,-73.6841362
22545,40.8758499,-73.9246941
22546,40.8761912,-73.9250176
22547,40.9434560,-74.0511902
22548,40.9460983,-74.0511898
22549,40.8388618,-74.0066704
22550,40.7121041,-73.6767648
22551,40.8862700,-74.0135625
22552,40.8861317,-74.0131265
22553,40.8321334,-73.9787557
22554,40.8967292,-74.0730521
22555,40.9230068,-73.9969189
22556,40.9219072,-73.9968731
22557,40.9215066,-73.9968746
22558,40.7941155,-73.6880893
22559,40.7961211,-73.7342715
22560,40.8972167,-74.0987457
22561,40.8972643,-74.0991751
22562,40.6632274,-73.6591578
22563,40.9390563,-73.9941363
22564,40.9373922,-73.9945688
22565,40.9375395,-73.9945306
22566,40.7049569,-73.7501092
22567,40.7088340,-73.7517969
22568,40.7015940,-73.7485856
22569,40.7022896,-73.7488954
22570,40.7056575,-73.7504216
22571,40.7009138,-73.7482816
22572,40.7120756,-73.7531336
22573,40.7067163,-73.7508983
22574,40.7042898,-73.7498092
22575,40.6975446,-73.7467757
22576,40.7103365,-73.7524189
22577,40.7029489,-73.7491962
22578,40.7073199,-73.7511647
22579,40.6988558,-73.7473662
22580,40.7036387,-73.7495114
22581,40.7002508,-73.7479952
22582,40.6982095,-73.7470781
22583,40.6995649,-73.7476842
22584,40.7362117,-73.7135345
22585,40.7361327,-73.7139017
22586,40.7631803,-74.0685594
22587,40.8490258,-73.9989014
22588,40.9371401,-73.9946327
22589,40.9370070,-73.9946661
22590,40.9147038,-74.0355818
22591,40.9228332,-73.9969066
22592,40.9227246,-73.9968989
22593,40.7848306,-74.0500759
22594,40.7604184,-73.6613512
22595,40.7601553,-73.6623860
22596,40.7702923,-73.6528065
22597,40.7635547,-73.6564099
22598,40.7633211,-73.6565407
22599,40.7629701,-73.6567356
22600,40.7601759,-73.6602729
22601,40.7693883,-73.6572794
22602,40.7696519,-73.6580767
22603,40.7679823,-73.6567153
22604,40.7685732,-73.6646548
22605,40.7535011,-73.6567499
22606,40.7536323,-73.6580003
22607,40.7538018,-73.6580408
22608,40.7542563,-73.6581518
22609,40.7536821,-73.6558012
22610,40.7529485,-73.6596028
22611,40.7973593,-73.6458917
22612,40.7963270,-73.6456882
22613,40.7268876,-73.9999657
22614,40.7653012,-73.6471132
22615,40.7710737,-73.6410009
22616,40.7597140,-73.6600228
22617,40.6947789,-73.9889581
22618,40.7823467,-73.7315571
22619,40.8175211,-74.1022162
22620,40.8119164,-73.7360163
22621,40.8105837,-73.7362724
22622,40.6949743,-73.7170075
22623,40.6945693,-73.7172734
22624,40.8380604,-73.7033817
22625,40.7550852,-73.6826626
22626,40.6446496,-73.7021711
22627,40.6444451,-73.7026688
22628,40.7878185,-73.6872649
22629,40.7825537,-73.6780561
22630,40.6856921,-73.7339435
22631,40.6864805,-73.7365607
22632,40.6855924,-73.7336175
22633,40.6859546,-73.7348024
22634,40.6862147,-73.7356831
22635,40.7738355,-73.8463261
22636,40.8279586,-74.0935585
22637,40.6427637,-73.6964845
22638,40.6426396,-73.6966362
22639,40.6430668,-73.6961141
22640,40.8036604,-73.7357317
22641,40.8038011,-73.7356515
22642,40.7673217,-74.0744064
22643,40.8949418,-74.0395988
22644,40.8943532,-74.0394902
22645,40.7185704,-73.6902594
22646,40.9373202,-74.0512417
22647,40.9374876,-74.0512411
22648,40.9384637,-74.0512374
22649,40.9386251,-74.0512368
22650,40.9448821,-74.0511978
22651,40.9016480,-74.0352047
22652,40.9012246,-74.0354735
22653,40.9020009,-74.0349806
22654,40.7471757,-73.6578486
22655,40.6084638,-73.9208221
22656,40.7325066,-74.0034387
22657,40.7322539,-74.0035825
22658,40.7555993,-73.9984087
22659,40.7554639,-73.9985075
22660,40.7561892,-73.9979787
22661,40.8203759,-74.0079331
22662,40.8202079,-74.0078529
22663,40.8207761,-74.0087484
22664,40.8207881,-74.0086109
22665,40.8011510,-73.9596323
22666,40.7172090,-73.9347040
22667,40.6591060,-73.7007267
22668,40.6594802,-73.7009617
22669,40.6965528,-73.7463098
22670,40.7208110,-73.7591666
22671,40.7262206,-73.7918427
22672,40.7261676,-73.7919614
22673,40.7074266,-73.7886788
22674,40.7068425,-73.7907459
22675,40.6602712,-73.9983295
22676,40.9304964,-74.0736569
22677,40.7617157,-73.8353151
22678,40.7586700,-73.8328237
22679,40.7585475,-73.8332175
22680,40.6359434,-73.9678366
22681,40.6357709,-73.9677892
22682,40.9308649,-74.0742803
22683,40.9306253,-74.0738749
22684,40.9302074,-74.0731679
22685,40.9408874,-73.7425255
22686,40.9409325,-73.7424734
22687,40.9402214,-73.7432716
22688,40.7440100,-73.9994252
22689,40.7595080,-73.9881318
22690,40.7579117,-73.9892961
22691,40.7598874,-73.7843637
22692,40.9458866,-74.0719803
22693,40.9457780,-74.0719705
22694,40.8479237,-73.8670800
22695,40.8507494,-73.8300173
22696,40.7774187,-73.8281197
22697,40.6864205,-73.7366115
22698,40.7694908,-73.9106936
22699,40.7936061,-73.6916851
22700,40.7921991,-73.6995049
22701,40.7483567,-73.6702743
22702,40.7959263,-73.6990905
22703,40.7961436,-73.6991734
22704,40.7926325,-73.6983606
22705,40.8757899,-73.9083857
22706,40.7853796,-73.7287259
22707,40.7869441,-73.7395417
22708,40.7838192,-73.7305845
22709,40.7842658,-73.7302313
22710,40.7834287,-73.7308381
22711,40.7849130,-73.7319115
22712,40.9292863,-74.0700506
22713,40.9304443,-74.0703974
22714,40.9230763,-74.0816143
22715,40.9228863,-74.0810915
22716,40.9238916,-74.0713515
22717,40.9234005,-74.0714767
22718,40.9433116,-74.0715689
22719,40.9436859,-74.0716039
22720,40.9416283,-74.0715844
22721,40.9433405,-74.0717439
22722,40.9430096,-74.0717133
22723,40.6437201,-74.0185809
22724,40.7940413,-73.6886126
22725,40.7941604,-73.6877696
22726,40.7943299,-73.6865872
22727,40.7177846,-74.0947404
22728,40.9287579,-74.0513083
22729,40.9289623,-74.0513070
22730,40.7361850,-73.9330776
22731,40.9344746,-74.0707426
22732,40.9351419,-74.0708033
22733,40.9336803,-74.0706688
22734,40.9344136,-74.0707370
22735,40.9307742,-74.0704266
22736,40.9350768,-74.0709873
22737,40.9349293,-74.0709711
22738,40.9342057,-74.0708918
22739,40.9344993,-74.0709240
22740,40.9346900,-74.0709449
22741,40.9341474,-74.0708857
22742,40.9338685,-74.0708596
22743,40.9335501,-74.0708295
22744,40.9331587,-74.0707926
22745,40.9330325,-74.0707808
22746,40.9323344,-74.0707151
22747,40.9327011,-74.0707496
22748,40.9319885,-74.0706839
22749,40.9284504,-74.0692456
22750,40.9267104,-74.0702938
22751,40.9271765,-74.0707064
22752,40.9255250,-74.0710275
22753,40.9258085,-74.0709335
22754,40.9256226,-74.0710027
22755,40.9247628,-74.0711688
22756,40.9252952,-74.0710701
22757,40.9177124,-74.0604304
22758,40.9178345,-74.0608778
22759,40.9135193,-74.0447161
22760,40.9132195,-74.0436904
22761,40.9133181,-74.0439977
22762,40.9136957,-74.0453776
22763,40.9137982,-74.0457618
22764,40.9128093,-74.0425034
22765,40.9130312,-74.0431355
22766,40.9130409,-74.0431638
22767,40.8479526,-73.9970556
22768,40.8480114,-73.9971560
22769,40.8479048,-73.9969740
22770,40.6671264,-73.7060252
22771,40.6692544,-73.7081630
22772,40.6694260,-73.7081930
22773,40.6669915,-73.7055818
22774,40.6669616,-73.7054832
22775,40.6668453,-73.7051004
22776,40.6649880,-73.6989014
22777,40.8739933,-73.9530007
22778,40.9421820,-73.9268957
22779,40.8604262,-74.0561026
22780,40.8845490,-74.0384663
22781,40.8838668,-74.0399526
22782,40.8850309,-74.0393681
22783,40.8939972,-74.0382669
22784,40.8787042,-74.0413378
22785,40.8790144,-74.0426379
22786,40.8783618,-74.0445856
22787,40.8770196,-74.0436271
22788,40.8761834,-74.0421636
22789,40.8762015,-74.0420757
22790,40.8790110,-74.0429040
22791,40.9009559,-74.0356441
22792,40.9016312,-74.0352154
22793,40.9029311,-74.0343900
22794,40.9046617,-74.0334980
22795,40.7814667,-74.0092420
22796,40.9171538,-74.0588520
22797,40.9172424,-74.0591749
22798,40.9173744,-74.0596559
22799,40.9173073,-74.0594115
22800,40.9385935,-74.0924246
22801,40.9394078,-74.0924777
22802,40.7337753,-73.8148580
22803,40.6561869,-73.7672496
22804,40.8768166,-73.9034647
22805,40.6899428,-73.7426125
22806,40.6552947,-74.0140828
22807,40.7188341,-73.7886014
22808,40.7291211,-73.7816142
22809,40.7012999,-73.7409892
22810,40.7012362,-73.7408077
22811,40.6993896,-73.7715590
22812,40.9311305,-74.0704401
22813,40.9257520,-74.0514080
22814,40.9253758,-74.0514661
22815,40.8782247,-74.0412746
22816,40.8785028,-74.0413113
22817,40.8791150,-74.0409821
22818,40.8974838,-74.0378521
22819,40.8971937,-74.0380631
22820,40.6876227,-73.8510372
22821,40.7938882,-73.7450740
22822,40.9412814,-73.9591475
22823,40.9409184,-73.9578495
22824,40.9412737,-73.9572861
22825,40.9403596,-74.0217824
22826,40.9408503,-74.0226472
22827,40.9407524,-74.0224777
22828,40.9411383,-74.0230519
22829,40.6424422,-73.7077314
22830,40.6380341,-73.7054538
22831,40.8085675,-73.7356175
22832,40.8082860,-73.7355179
22833,40.8050894,-73.7352231
22834,40.8935685,-74.0393387
22835,40.8935708,-74.0381596
22836,40.8928249,-74.0382429
22837,40.8930338,-74.0393626
22838,40.8962911,-74.0384792
22839,40.8947985,-74.0384293
22840,40.8952435,-74.0385195
22841,40.8883497,-74.0388791
22842,40.8884837,-74.0388181
22843,40.8881160,-74.0389856
22844,40.8879673,-74.0390532
22845,40.6351890,-73.6405060
22846,40.6349695,-73.6405390
22847,40.6396819,-73.6337835
22848,40.6260581,-73.6516379
22849,40.6240085,-73.6510854
22850,40.5978512,-73.9993300
22851,40.6622334,-73.6465750
22852,40.6624273,-73.6463068
22853,40.6622244,-73.6501197
22854,40.6610356,-73.6491276
22855,40.8922284,-74.0405203
22856,40.8922126,-74.0403232
22857,40.8921877,-74.0400136
22858,40.8920966,-74.0388280
22859,40.8912271,-74.0384676
22860,40.8910901,-74.0384860
22861,40.8913505,-74.0384510
22862,40.8910160,-74.0384960
22863,40.8904280,-74.0385721
22864,40.8907625,-74.0385297
22865,40.8903159,-74.0385864
22866,40.8899606,-74.0386398
22867,40.8894519,-74.0386721
22868,40.8897672,-74.0386689
22869,40.8891204,-74.0386273
22870,40.8893094,-74.0386575
22871,40.8888262,-74.0386631
22872,40.8890690,-74.0386217
22873,40.8886888,-74.0387248
22874,40.8882381,-74.0389300
22875,40.8869482,-74.0395078
22876,40.8872939,-74.0393601
22877,40.8856174,-74.0401133
22878,40.8851398,-74.0396720
22879,40.8851724,-74.0397818
22880,40.8839001,-74.0400948
22881,40.8837648,-74.0395170
22882,40.8835854,-74.0411011
22883,40.8848638,-74.0404684
22884,40.8849027,-74.0404499
22885,40.8847179,-74.0405375
22886,40.8839441,-74.0402831
22887,40.8844421,-74.0406681
22888,40.8795211,-74.0414375
22889,40.8794448,-74.0414289
22890,40.6231881,-73.7178450
22891,40.6228730,-73.7179999
22892,40.6238203,-73.7467312
22893,40.6251689,-73.7466964
22894,40.6249873,-73.7467044
22895,40.6258446,-73.7466667
22896,40.9366148,-74.0512446
22897,40.6935704,-73.9872242
22898,40.6942581,-73.9871945
22899,40.9349945,-74.0301969
22900,40.9395665,-74.0306818
22901,40.9406520,-74.0303631
22902,40.9394802,-74.0306869
22903,40.9390797,-74.0307132
22904,40.9385240,-74.0307480
22905,40.9384559,-74.0307521
22906,40.9374081,-74.0308317
22907,40.9358055,-74.0311452
22908,40.9346409,-74.0316850
22909,40.9347154,-74.0316270
22910,40.9323285,-74.0334182
22911,40.9277345,-74.0344223
22912,40.9279146,-74.0344003
22913,40.9350331,-74.0304118
22914,40.9264615,-74.0345120
22915,40.9266172,-74.0345047
22916,40.9259748,-74.0344960
22917,40.9255683,-74.0344812
22918,40.9247047,-74.0344104
22919,40.9236925,-74.0343094
22920,40.8422663,-74.0019191
22921,40.8510609,-74.0010745
22922,40.8507300,-74.0012786
22923,40.8503001,-74.0010883
22924,40.8454893,-73.9858389
22925,40.8462163,-73.9855156
22926,40.8446089,-73.9863344
22927,40.8438444,-74.0007761
22928,40.8514847,-73.9953282
22929,40.8457893,-73.9993938
22930,40.8375717,-73.9906213
22931,40.9247513,-74.0863435
22932,40.9240601,-74.0844022
22933,40.9241657,-74.0846988
22934,40.9242082,-74.0848183
22935,40.9244754,-74.0855687
22936,40.9243441,-74.0852000
22937,40.9228306,-74.0871172
22938,40.9227378,-74.0870173
22939,40.9230716,-74.0873958
22940,40.8439712,-73.9867379
22941,40.8434981,-73.9870333
22942,40.8516741,-73.9951933
22943,40.8520751,-73.9949077
22944,40.7356797,-74.0656251
22945,40.7358912,-74.0630752
22946,40.7356988,-74.0631027
22947,40.7354238,-74.0636064
22948,40.7321151,-74.0570464
22949,40.8411615,-73.9988206
22950,40.7537598,-74.0289389
22951,40.6996786,-73.8876812
22952,40.7074733,-73.6935875
22953,40.7564517,-74.0547128
22954,40.7557766,-74.0551933
22955,40.7533344,-73.9664837
22956,40.8719347,-74.0415421
22957,40.6631843,-73.6922619
22958,40.6633375,-73.6928273
22959,40.6636806,-73.6940640
22960,40.6640914,-73.6956079
22961,40.6641401,-73.6957878
22962,40.7345084,-73.7536598
22963,40.7639476,-73.9987036
22964,40.8950531,-74.0384809
22965,40.7503141,-74.0307856
22966,40.8598993,-74.0367659
22967,40.6585383,-73.6952871
22968,40.9244311,-74.1047768
22969,40.7116717,-73.7293702
22970,40.7937758,-73.6981679
22971,40.7593158,-74.0278630
22972,40.7596553,-74.0278605
22973,40.7595046,-74.0270016
22974,40.7599590,-74.0272994
22975,40.7597485,-74.0278313
22976,40.7600783,-74.0280109
22977,40.7601067,-74.0281695
22978,40.8749891,-74.0599483
22979,40.6830174,-74.0991071
22980,40.6821996,-74.0995607
22981,40.6832350,-74.0982643
22982,40.6825834,-74.0987682
22983,40.7809106,-74.0463541
22984,40.6585860,-73.6572746
22985,40.6580041,-73.6573149
22986,40.6384552,-74.0207588
22987,40.6683378,-73.6562539
22988,40.7295142,-74.0397474
22989,40.7062397,-73.6332545
22990,40.7043518,-73.6373877
22991,40.8860468,-74.0628837
22992,40.8859190,-74.0626718
22993,40.8861357,-74.0630311
22994,40.8863460,-74.0633798
22995,40.7833719,-73.9449971
22996,40.7257783,-74.0403260
22997,40.8865838,-74.0637739
22998,40.8856922,-74.0622958
22999,40.8857991,-74.0624730
23000,40.8852740,-74.0616029
23001,40.6807052,-73.6853719
23002,40.6726397,-73.9701194
23003,40.8618465,-74.0375413
23004,40.8134874,-73.9304933
23005,40.6527921,-74.0166791
23006,40.7182995,-73.9160976
23007,40.7306322,-73.9496957
23008,40.7501196,-73.9461193
23009,40.7275654,-73.9913677
23010,40.7084104,-73.8382927
23011,40.8396153,-73.7042679
23012,40.8575919,-73.9966966
23013,40.8628731,-73.9898605
23014,40.8630437,-73.9901455
23015,40.8157674,-73.8818831
23016,40.8611880,-73.9870154
23017,40.8612590,-73.9871359
23018,40.8609192,-73.9865590
23019,40.8506620,-73.9654306
23020,40.7718637,-74.0782192
23021,40.7806024,-74.0775850
23022,40.7754942,-74.0793333
23023,40.7677057,-74.0747906
23024,40.7698617,-74.0774518
23025,40.7807398,-74.0768886
23026,40.7715608,-74.0781415
23027,40.8662990,-73.9904140
23028,40.6724094,-73.9870892
23029,40.8612157,-73.9883212
23030,40.8613246,-73.9882441
23031,40.8620099,-73.9884047
23032,40.8538966,-73.9846624
23033,40.8531748,-73.9850037
23034,40.7036208,-74.0072999
23035,40.6587487,-73.6776061
23036,40.7340785,-74.0440981
23037,40.8829015,-73.9554506
23038,40.7331997,-73.7354211
23039,40.7194318,-74.0935222
23040,40.9002600,-74.0360878
23041,40.9007424,-74.0357796
23042,40.9008393,-74.0357181
23043,40.8659059,-73.9907579
23044,40.8655590,-73.9910710
23045,40.9093979,-74.0730683
23046,40.9002976,-74.0635014
23047,40.9011059,-74.0628953
23048,40.9018412,-74.0603915
23049,40.9029886,-74.0616103
23050,40.9031430,-74.0615411
23051,40.9002148,-74.0577102
23052,40.7805495,-74.0534162
23053,40.8959622,-74.0655153
23054,40.8933844,-74.0665577
23055,40.8938656,-74.0663741
23056,40.8957138,-74.0725091
23057,40.8899079,-74.0693736
23058,40.8895819,-74.0688361
23059,40.8897369,-74.0690943
23060,40.9012611,-74.0627789
23061,40.9007952,-74.0631283
23062,40.9066808,-74.0684947
23063,40.9068111,-74.0687146
23064,40.9067024,-74.0685311
23065,40.8872558,-74.0649083
23066,40.8875044,-74.0653142
23067,40.9091414,-74.0726336
23068,40.6572196,-73.6725179
23069,40.6567018,-73.6723301
23070,40.7096193,-73.7740134
23071,40.7330799,-73.7331256
23072,40.7311771,-73.7421391
23073,40.7306208,-73.7436871
23074,40.8582530,-73.7176604
23075,40.7166912,-73.7690464
23076,40.9003649,-74.0634509
23077,40.7133171,-73.7809566
23078,40.7133616,-73.7807401
23079,40.8878104,-74.0658107
23080,40.9011400,-74.0592429
23081,40.6444664,-73.7988251
23082,40.8957669,-74.0655916
23083,40.8959031,-74.0655384
23084,40.7076216,-73.7876864
23085,40.6754441,-73.7382350
23086,40.7666369,-74.0420209
23087,40.7414553,-73.9520841
23088,40.7413221,-73.9522493
23089,40.6968330,-73.8137658
23090,40.6671007,-73.8104920
23091,40.6671241,-73.8110926
23092,40.7043820,-73.8155393
23093,40.7042794,-73.8165283
23094,40.7045092,-73.8156220
23095,40.7041147,-73.8161327
23096,40.7041635,-73.8156933
23097,40.7204571,-73.9440202
23098,40.7205766,-73.9446332
23099,40.7203518,-73.9442197
23100,40.8048896,-73.9624624
23101,40.7441633,-73.9287464
23102,40.7441026,-73.9282126
23103,40.9108427,-74.0754329
23104,40.9113169,-74.0762091
23105,40.9112421,-74.0760865
23106,40.9110664,-74.0757990
23107,40.9098959,-74.0738863
23108,40.9127381,-74.0785422
23109,40.7351072,-74.0610214
23110,40.7355171,-74.0590417
23111,40.9101529,-74.0743044
23112,40.9103681,-74.0746562
23113,40.7707585,-74.0206762
